作者,作者主页,发布信息,创建时间,编辑时间,采集时间,笔记ID,note_url,标题,正文内容,标签,点赞数,收藏数,评论数,媒体类型,封面链接,video_url,image_list,评论详情
林木校招求职,https://www.xiaohongshu.com/user/profile/64d49e30000000000101e738?channel_type=web_profile_page&xsec_token=ABYPgztoOKQK5sZA1JvO-UNRiB5RPqiMu245LBSQak6fY%3D&xsec_source=pc_note,编辑于 03-10 北京,2025/03/10 18:03:09,2025/03/10 18:05:57,2025-04-03T02:24:08.005Z,67cea52f00000000060387e7,https://www.xiaohongshu.com/explore/67cea52f00000000060387e7?xsec_token=ABVib8hHUophVd3maWGaOLn2alqILcPYmQCPOAKsjZvcg=&xsec_source=pc_user,趁早对“老板型”的导师祛魅吧,想去实习却被导师卡实习，你满肚子的“想去实习”只能被被堵得死死的 好不容易找到实习却被控制欲超强的导师拦着去不了 还有不跟你说要实习要找工作但毕业前就开始催你签三方只想敷衍了事的本科生老师 所以，千万别把导师当成老板，一定要勇敢说出自己的诉求赶紧实习哇,#找工作|#求职|#实习|#大学生找工作|#导师|#校招|#研究生的牛马人生|#春招|#为春招人撑伞|#春招人精神状态,23,12,9,video,http://sns-webpic-qc.xhscdn.com/202504031024/e3f202cbcfc271b6ace81e94f5af9dc0/spectrum/1040g34o31erer3cils0g5p6kjoo0bppo7l50vso!nd_dft_wlteh_webp_3,https://sns-video-bd.xhscdn.com/spectrum/1040g0jg31erel0dklo005p6kjoo0bppo7mdb380,,"林木校招求职: 校招礼包:offer (03-10北京, 点赞:赞)|  ↳林木校招求职: ④我，666令页 (03-10北京, 点赞:赞)||小红薯61957103: offer (03-10北京, 点赞:赞)|  ↳林木校招求职: 招呼满了，✉️戳我 (03-12北京, 点赞:赞)||我是韦同学: offer (03-10天津, 点赞:赞)|  ↳林木校招求职: 招呼满了，✉️戳我 (03-12北京, 点赞:赞)||一只小南: offer (03-10北京, 点赞:赞)|  ↳林木校招求职: ④✉已满，私戳我 (03-10北京, 点赞:赞)"
林木校招求职,https://www.xiaohongshu.com/user/profile/64d49e30000000000101e738?channel_type=web_profile_page&xsec_token=ABYPgztoOKQK5sZA1JvO-UNRiB5RPqiMu245LBSQak6fY%3D&xsec_source=pc_note,03-14 北京,2025/03/14 19:02:24,2025/03/14 17:30:25,2025-04-03T02:24:11.500Z,67d3f730000000001201e1d4,https://www.xiaohongshu.com/explore/67d3f730000000001201e1d4?xsec_token=ABDY96J4PMG0OIP7Sli9aja1KaYzN5w4fd6wXsEfQ4Y1A=&xsec_source=pc_user,关于春招，现在应该干什么不焦虑,春招的你是不是也遇到了这些问题？ 1️⃣当每天新增100家投递企业的时候就很懵，懵之后就是焦虑。懵的原因是不知所措，到了要投递的时候又觉得自己似乎还没准备好，开始焦虑了 👉先定方向+投简历，这两项依赖于自己对自己过去经历的梳理+秋招复盘 2️⃣公司极其多，也担心错过机会 👉先看具体哪些公司有岗位，然后定投递节奏，匹配的岗位都应该投，保持每天或者隔天投递 3️⃣手忙脚乱，每天都巨累无比，完全耗不动 👉用sop的方式去准备春招，可以直接去看之前的视频哦~,#林木求职|#找工作|#校招|#求职|#互联网大厂|#春招|#投简历|#春招坦白局|#春招offer马上来|#我为春招人撑伞,80,51,43,video,http://sns-webpic-qc.xhscdn.com/202504031024/fabe503af4cda634cf0d84f3ba2dadbb/spectrum/1040g0k031f0l2uo4lu005p6kjoo0bppobjailno!nd_dft_wlteh_webp_3,https://sns-video-bd.xhscdn.com/spectrum/1040g35831f0fckibmm0g5p6kjoo0bppolbmstho,,"林木校招求职: 校招礼包：offer (03-14北京, 点赞:赞)|  ↳林木校招求职: ④我666令页 (03-14北京, 点赞:赞)||Aurora: offer (03-24河北, 点赞:赞)|  ↳林木校招求职: ④📭已回 (03-24北京, 点赞:赞)||23676771: offer🙏 (03-24北京, 点赞:赞)|  ↳林木校招求职: ④💌已回 (03-24北京, 点赞:赞)||momo: offer (03-21天津, 点赞:赞)|  ↳林木校招求职: ④💌已回 (03-21北京, 点赞:赞)||糖🍬不甜: offer (03-20江苏, 点赞:赞)|  ↳林木校招求职: ④💌已回 (03-21北京, 点赞:赞)||心想事橙🍊: offer (03-20北京, 点赞:赞)|  ↳林木校招求职: ④💌已回 (03-20北京, 点赞:赞)||彼岸: offer (03-20江苏, 点赞:赞)|  ↳林木校招求职: ④💌已回 (03-20北京, 点赞:赞)||晚风吹行舟: offer (03-19安徽, 点赞:赞)|  ↳林木校招求职: ④💌已回 (03-20北京, 点赞:赞)||小红薯60CC2FC5: offer (03-19广东, 点赞:赞)|  ↳林木校招求职: 回你了 (03-19北京, 点赞:赞)||òᆺó: offer (03-19福建, 点赞:赞)|  ↳林木校招求职: 回你了 (03-19北京, 点赞:赞)"
林木校招求职,https://www.xiaohongshu.com/user/profile/64d49e30000000000101e738?channel_type=web_profile_page&xsec_token=ABYPgztoOKQK5sZA1JvO-UNRiB5RPqiMu245LBSQak6fY%3D&xsec_source=pc_note,03-18 北京,2025/03/18 18:23:30,2025/03/18 18:23:31,2025-04-03T02:24:14.088Z,67d949a2000000000302915b,https://www.xiaohongshu.com/explore/67d949a2000000000302915b?xsec_token=ABS9VrCNa4iCc_kHyniP5Vd1K0Wlv5RjtAb4_Nb0BDccY=&xsec_source=pc_user,⚠️25年腾讯暑期实习：勇敢投递别纠结,腾讯是最早开暑期实习的一波！该怎么准备，有哪些特点看这里👇 ⭕这次是招2025年9月-2026年12月期间毕业的同学！大部分岗位会集中在3-4月完成面试和录用，强烈建议同学们在3月进行投递~而且这次没有安排统一笔试！ ⭕腾讯暑期实习属于通用的jd，这意味着你不需要针对jd去准备面试了，你只需要深挖自己的简历就可以了 ⭕实习的招聘会有pre留学生的专项，这是专门针对留学生开放的投递渠道，留子们也可以投起来！ 祝大家都能拥有心仪的offer～🌟,#林木求职|#腾讯|#校招|#应届生|#大三|#研二|#春招坦白局|#春招offer马上来|#为春招人撑伞|#暑期实习,77,71,45,video,http://sns-webpic-qc.xhscdn.com/202504031024/67b79922b411b70fe5fce14fb34448b4/spectrum/1040g0k031f5qsjchmm005p6kjoo0bppofpl71f0!nd_dft_wlteh_webp_3,https://sns-video-bd.xhscdn.com/spectrum/1040g2f031f5qs2ct6q005p6kjoo0bppo645cf80,,"林木校招求职: 网申表：offer (03-18北京, 点赞:赞)|  ↳林木校招求职: ④我666令页 (03-18北京, 点赞:赞)||not my微辣酱: offer (2 天前北京, 点赞:赞)|  ↳林木校招求职: ④💌已回 (2 天前北京, 点赞:赞)||Azzzy🦖: offer (3 天前英国, 点赞:赞)|  ↳林木校招求职: ④💌已回 (2 天前北京, 点赞:赞)||人工智障: offer (6 天前北京, 点赞:赞)|  ↳林木校招求职: ④📭已回 (5 天前北京, 点赞:赞)||刀刀: offer (03-21广东, 点赞:赞)|  ↳林木校招求职: ④💌已回 (03-21北京, 点赞:赞)||🍒樱桃: offer (03-21上海, 点赞:赞)|  ↳林木校招求职: ④💌已回 (03-21北京, 点赞:赞)||Sakura: 怎么求老师实习整理的表格 (03-21四川, 点赞:赞)|  ↳林木校招求职: 招呼🈵了④戳我呀 (03-24北京, 点赞:赞)||Herman: offer (03-22山东, 点赞:赞)|  ↳林木校招求职: 招呼🈵了④戳我呀 (03-24北京, 点赞:赞)||不惑而已: offer (03-23上海, 点赞:赞)|  ↳林木校招求职: ④💌已回 (03-24北京, 点赞:赞)||(￣㉨￣): offer (03-22北京, 点赞:赞)|  ↳林木校招求职: ④📭已回 (03-24北京, 点赞:赞)"
林木校招求职,https://www.xiaohongshu.com/user/profile/64d49e30000000000101e738?channel_type=web_profile_page&xsec_token=ABYPgztoOKQK5sZA1JvO-UNRiB5RPqiMu245LBSQak6fY%3D&xsec_source=pc_note,03-19 北京,2025/03/19 20:15:31,2025/03/19 20:15:32,2025-04-03T02:24:17.098Z,67dab563000000001d0195f8,https://www.xiaohongshu.com/explore/67dab563000000001d0195f8?xsec_token=ABGergXnt462OQSZ31IBCEKxmrvgatW1y0qCuoShXZ-QM=&xsec_source=pc_user,假如校招offer有段位，你在哪个level,在校招中，不同层级的学生可能因为学历或者实习经历的不同，收获的offer段位也不同， 在此基础之上，差异化优势也会对薪资起到一定的影响结果。 今天就来给大家介绍一下不同段位的offer，会发给什么样的同学？ 林木求职陪跑 林木产品经理,#校招|#找工作|#求职|#求职陪跑|#应届生|#人才计划|#职场进阶指南|#职场smalltalk|#留在牌桌上|#林木求职,32,13,6,video,http://sns-webpic-qc.xhscdn.com/202504031024/0bf6bf2f8b853b39a8140ca62aa10715/spectrum/1040g34o31f78nl436m005p6kjoo0bppoa33i8io!nd_dft_wlteh_webp_3,https://sns-video-bd.xhscdn.com/spectrum/1040g35831f78mmb8mq0g5p6kjoo0bppofp3t0a0,,"林木校招求职: 校招礼包:offer (03-19北京, 点赞:赞)||小水滴💦: offer (03-21山东, 点赞:赞)|  ↳林木校招求职: ④📭已回 (03-21北京, 点赞:赞)||笑～忘书: offer (03-19山东, 点赞:赞)|  ↳林木校招求职: 回你了 (03-19北京, 点赞:赞)||小红薯61957103: offer (03-19北京, 点赞:赞)"
林木校招求职,https://www.xiaohongshu.com/user/profile/64d49e30000000000101e738?channel_type=web_profile_page&xsec_token=ABYPgztoOKQK5sZA1JvO-UNRiB5RPqiMu245LBSQak6fY%3D&xsec_source=pc_note,03-12 北京,2025/03/12 19:26:58,2025/03/12 19:26:59,2025-04-03T02:24:19.976Z,67d16f820000000009014e83,https://www.xiaohongshu.com/explore/67d16f820000000009014e83?xsec_token=ABRzjX89fxErjGWickbBIzDly94cvSjR6_YnkgT30njDY=&xsec_source=pc_user,今年春招比较特殊，3月0面试真的很正常,春招第一批拿offer的人是从秋招开始投的那批人，但不意味着现在的你没有机会 记住以下的春招小tips，快快投起来！ ⭕春招开的公司很多，互联网和外企为主 ⭕央国企逐渐开放中，节奏会略晚 不要纠结现在投春招会不会太晚，现在投就是你最早的时间！ 春招碎片化的机会真的多，但最可怕的问题是投递量上不去 很多岗位招的不多，又零星着放出，所以更要抓紧！ 祝大家都能拥有心仪的offer～🌟,#林木求职|#找工作|#校招|#求职|#互联网大厂|#春招|#春招坦白局|#春招offer马上来|#为春招人撑伞,199,96,127,video,http://sns-webpic-qc.xhscdn.com/202504031024/81ef6df2017da20363215035a36c0611/spectrum/1040g34o31eu701j55u0g5p6kjoo0bppo5jaahq0!nd_dft_wlteh_webp_3,https://sns-video-bd.xhscdn.com/spectrum/1040g0jg31eu6kepe5u005p6kjoo0bppo9b1gm50,,"林木校招求职: 校招礼包：offer (03-12北京, 点赞:赞)|  ↳林木校招求职: ④我666令页 (03-12北京, 点赞:赞)||小幸福: offer (1 天前北京, 点赞:赞)|  ↳林木校招求职: ④💌已回 (昨天 11:19北京, 点赞:赞)||kkll24: offer (03-24湖南, 点赞:赞)|  ↳林木校招求职: ④💌已回 (5 天前北京, 点赞:赞)||Ryan偷学！: offer (03-26上海, 点赞:赞)|  ↳林木校招求职: ④💌已回 (7 天前北京, 点赞:赞)||HellCat: Offer (03-23上海, 点赞:赞)|  ↳林木校招求职: ④💌已回 (5 天前北京, 点赞:赞)||小红薯: offer (6 天前广东, 点赞:赞)|  ↳林木校招求职: ④📭已回 (5 天前北京, 点赞:赞)||闪电百合: 社招情况也类似吗？ (5 天前上海, 点赞:赞)||可乐鸡翅: offer (03-23北京, 点赞:赞)|  ↳林木校招求职: 招呼满了，✉️戳我 (03-24北京, 点赞:赞)||枕棠: offer (03-16吉林, 点赞:赞)|  ↳林木校招求职: ④📭已回 (03-16北京, 点赞:赞)||趣享杂货铺: offer (03-21山东, 点赞:赞)|  ↳林木校招求职: ④💌已回 (03-21北京, 点赞:赞)"
林木校招求职,https://www.xiaohongshu.com/user/profile/64d49e30000000000101e738?channel_type=web_profile_page&xsec_token=ABYPgztoOKQK5sZA1JvO-UNRiB5RPqiMu245LBSQak6fY%3D&xsec_source=pc_note,03-13 北京,2025/03/13 19:08:25,2025/03/13 19:08:25,2025-04-03T02:24:23.051Z,67d2bca900000000090149bb,https://www.xiaohongshu.com/explore/67d2bca900000000090149bb?xsec_token=ABbVTATYiRTkJJkxiFHagSOQb7-uoJFRC5qM1cy3Q33vI=&xsec_source=pc_user,“有鹅选鹅”的腾讯，到底有什么顶级魅力,为什么那么多人都想去腾讯？今天来讲一讲腾讯究竟有哪些好？ 业务稳定 有背书 给钱多 氛围好 👆这些都是同学们对选鹅的理由 但腾讯也有一些小缺点，比如要慎重选业务群，而且腾讯涨薪慢，在大平台容易变成螺丝钉,#林木求职|#腾讯|#找工作|#校招|#求职|#互联网大厂|#春招|#春招坦白局|#春招offer马上来|#为春招人撑伞,363,192,38,video,http://sns-webpic-qc.xhscdn.com/202504031024/421157e754958b63e498a38161ada539/spectrum/1040g0k031evfknsfls005p6kjoo0bpponjnf2l8!nd_dft_wlteh_webp_3,https://sns-video-bd.xhscdn.com/spectrum/1040g2f031evfgidm5s005p6kjoo0bppof57fudg,,"林木校招求职: 校招礼包：offer (03-13北京, 点赞:2)|  ↳林木校招求职: ④我666令页 (03-13北京, 点赞:2)||LLLLLLLLLL: 而且landing比其他大厂好 (03-16河北, 点赞:2)|  ↳momo123: 字节和阿里landing难吗 (03-17广东, 点赞:赞)||牛马蛋: 进腾讯实习前：有鹅选鹅|进到腾讯地图：完🥵 (03-14北京, 点赞:18)|  ↳小雨点儿: 抓住南哥 (03-15广东, 点赞:2)||星星和太阳: 你说的都是微信的业务或者多少相关的，其他业务也没那么好做，包括游戏。 (03-13广东, 点赞:13)|  ↳momo: 游戏不好吗 (03-13北京, 点赞:赞)||小康: 氛围好我绝对认同 (03-15浙江, 点赞:赞)|  ↳dgkall: 都是看部门 (03-16广东, 点赞:赞)||好想一辈子在理发店洗头🥕: @那个啥啥啥 @咩哈哈 (03-14江苏, 点赞:赞)|  ↳那个啥啥啥: 收到已学习 (03-14浙江, 点赞:赞)||头像理想型: 外企没人去啊 (03-22美国, 点赞:赞)||小小怪下士: 人才虹吸效应，抛开待遇和业务不谈，即便进鹅厂拧螺丝和其他地方拧螺丝没什么区别，但能和各种大牛业界最优秀的人一起工作拧螺丝本身对于刚毕业的学生来说就很受益了 (03-14四川, 点赞:2)||小红薯B489A6CD: 云事业群是腾讯云吗，不稳定经常裁员？ (03-16山东, 点赞:1)||你舅宠他爸: 都那么好了 还要找下一份工作 (03-18北京, 点赞:赞)"
林木校招求职,https://www.xiaohongshu.com/user/profile/64d49e30000000000101e738?channel_type=web_profile_page&xsec_token=ABYPgztoOKQK5sZA1JvO-UNRiB5RPqiMu245LBSQak6fY%3D&xsec_source=pc_note,03-20 北京,2025/03/20 19:38:59,2025/03/20 19:38:59,2025-04-03T02:24:27.133Z,67dbfe53000000000900c4af,https://www.xiaohongshu.com/explore/67dbfe53000000000900c4af?xsec_token=ABCscVqcLX1OuTKF7vJkgBs_9jz8sEEVlt70p1atN1TkU=&xsec_source=pc_user,当你实习越多你会发现...,不是实习段数越多，越有帮助 实习也是需要看具体公司的，今天就来盘点一下校招前哪些公司的实习最有含金量硬通货！ 综合领域👉背书强的逻辑是业务做的强，字节腾讯阿里第一梯队，京东快手美团百度第二梯队 垂直领域👉 1️⃣内容型的公司，除了字节、快手，小红书的含金量高 2️⃣电商型的公司，除了阿里、dd、京东，得物的含金量高 3️⃣教育类的公司，除了好未来、新东方，猿辅导的含金量高 4️⃣ai领域的公司，除了大厂外，六小龙里智谱、月之暗面、minimax背书高,#实习|#校招|#求职|#互联网大厂|#春招|#春招offer马上来|#春招坦白局|#为春招人撑伞|#实习|#暑期实习,266,174,54,video,http://sns-webpic-qc.xhscdn.com/202504031024/fc729cf0b04aa712011a9f1ed57fac91/spectrum/1040g0k031f8gbdam6m005p6kjoo0bppolrbmr0o!nd_dft_wlteh_webp_3,https://sns-video-bd.xhscdn.com/spectrum/1040g2f031f8g9brtmm005p6kjoo0bppofkmolko,,"林木校招求职: 校招礼包:offer (03-20北京, 点赞:1)|  ↳林木校招求职: ④💌666令页 (03-20北京, 点赞:赞)||小李不做宾客从: offer (7 天前广东, 点赞:赞)|  ↳林木校招求职: ④💌已回 (6 天前北京, 点赞:赞)||Tina: offer (03-25北京, 点赞:赞)|  ↳林木校招求职: ④💌已回 (03-25北京, 点赞:赞)||只想睡觉: offer (7 天前湖北, 点赞:赞)|  ↳林木校招求职: ④💌已回 (6 天前北京, 点赞:赞)||Blonde、: offer (03-22上海, 点赞:赞)|  ↳林木校招求职: ④💌已回 (03-24北京, 点赞:赞)||Banana: offer (03-24北京, 点赞:赞)|  ↳林木校招求职: 招呼满了，✉️戳我 (03-24北京, 点赞:赞)||四至: shein shopee 得物 唯品会 ，做开发岗，这些公司怎么排序？ (03-23广东, 点赞:赞)|  ↳林木校招求职: 可以④✉️咨询 (5 天前北京, 点赞:赞)||momo: offer (7 天前四川, 点赞:赞)|  ↳林木校招求职: ④💌已回 (6 天前北京, 点赞:赞)||xiaoliu.: offer (03-25新加坡, 点赞:赞)|  ↳林木校招求职: ④💌已回 (03-25北京, 点赞:赞)||斗斗斗冲冲冲奋奋奋: offer (03-25辽宁, 点赞:1)|  ↳林木校招求职: ④💌已回 (03-25北京, 点赞:赞)"
林木校招求职,https://www.xiaohongshu.com/user/profile/64d49e30000000000101e738?channel_type=web_profile_page&xsec_token=ABYPgztoOKQK5sZA1JvO-UNRiB5RPqiMu245LBSQak6fY%3D&xsec_source=pc_note,03-21 北京,2025/03/21 18:38:59,2025/03/21 18:39:00,2025-04-03T02:24:30.310Z,67dd41c3000000000e007e44,https://www.xiaohongshu.com/explore/67dd41c3000000000e007e44?xsec_token=ABCt3Vcqn07uLoyM8w6dpL3Q54JXfz81-4V9w5pNjPyDA=&xsec_source=pc_user,春招，出海企业🚢真的在大量捞人啊,春招已经开始啦！今年的就业形势虽然不错，但竞争依然激烈。 👀如果你正在为找工作而烦恼，不妨把目光投向那些正在积极拓展海外市场的出海企业。这些企业不仅发展前景广阔，还能让你积累国际化的职场经验！ ⭕国央企以及互联网、新能源、汽车和零部件、物流供应链等领域都有不少正在招聘的企业~ ⭐在投递简历之前，可以多了解企业的业务和文化，针对性地准备简历和面试通过率更高！同时，提升自己的外语水平和跨文化沟通能力，这将是你在出海企业中脱颖而出的重要优势。 抓住春招的机会，勇敢地迈出第一步！,#林木求职|#找工作|#春招|#出海企业|#校招|#求职|#互联网大厂|#春招offer马上来|#应届生|#为春招人撑伞,30,39,7,images,https://ci.xiaohongshu.com/spectrum/1040g34o31f9o22ckls305p6kjoo0bppo2n2ns40?imageView2/format/png,,"https://ci.xiaohongshu.com/spectrum/1040g34o31f9o22ckls305p6kjoo0bppo2n2ns40?imageView2/format/png, https://ci.xiaohongshu.com/spectrum/1040g34o31f9o22ckls2g5p6kjoo0bppou7q7p6o?imageView2/format/png, https://ci.xiaohongshu.com/spectrum/1040g34o31f9o22ckls3g5p6kjoo0bppov9at91g?imageView2/format/png, https://ci.xiaohongshu.com/spectrum/1040g34o31f9o22ckls205p6kjoo0bppo1k91clg?imageView2/format/png","林木校招求职: 校招礼包:offer (03-21北京, 点赞:赞)|  ↳林木校招求职: ④💌我666 (03-21北京, 点赞:赞)||直肠超通的卡尔: offer (03-22北京, 点赞:赞)|  ↳林木校招求职: ④📭已回 (03-24北京, 点赞:赞)||一只小南: offer (03-21北京, 点赞:赞)|  ↳林木校招求职: 回你了 (03-21北京, 点赞:赞)"
林木校招求职,https://www.xiaohongshu.com/user/profile/64d49e30000000000101e738?channel_type=web_profile_page&xsec_token=ABYPgztoOKQK5sZA1JvO-UNRiB5RPqiMu245LBSQak6fY%3D&xsec_source=pc_note,7 天前 北京,2025/03/26 19:08:43,2025/03/26 19:08:44,2025-04-03T02:24:33.965Z,67e3e03b000000000b015141,https://www.xiaohongshu.com/explore/67e3e03b000000000b015141?xsec_token=ABTpOIdtzAsWQ3A5aAVjF68538dhQtglXznLKUIYfZoZM=&xsec_source=pc_user,3月春招中小厂辣评：没hc可以不开,春招公司辣评第六弹！ 今天是——得物、盒马、莉莉丝游戏 得物：从成长角度来讲，最推荐的互联网中厂之一。业务模式特别，有护城河，电商大赛道，后续跳槽选择多，业务有增长背书强！唯一的问题是：卷，强度大 盒马：整体业务没有明显的变化，主要招管培生，对于学校学历好的同学性价比不高 莉莉丝游戏：上海游戏公司F4之一，做策略和创新类游戏的最适合的土壤，条件很好，问题是核心的策划岗位只有关卡策划,#林木求职|#找工作|#校招|#求职|#互联网大厂|#春招|#第二人生梦想家|#春招坦白局|#春招offer马上来,266,173,10,video,http://sns-webpic-qc.xhscdn.com/202504031024/0fac1fd8985d6a59aa6d0693ee5ff573/spectrum/1040g34o31fg73mfhmq0g5p6kjoo0bppoi5hg268!nd_dft_wlteh_webp_3,https://sns-video-bd.xhscdn.com/spectrum/1040g35831fg6t61u76105p6kjoo0bppontd7lpo,,"林木校招求职: 网申表:offer (7 天前北京, 点赞:赞)|  ↳林木校招求职: ④我666令页 (7 天前北京, 点赞:赞)||我是韦同学: offer (7 天前北京, 点赞:赞)|  ↳林木校招求职: 已回复 (7 天前北京, 点赞:赞)||一只小南: offer (7 天前北京, 点赞:1)|  ↳林木校招求职: 回你了 (7 天前北京, 点赞:赞)||臭要饭的: offer (7 天前北京, 点赞:赞)|  ↳林木校招求职: ④💌已回 (7 天前北京, 点赞:赞)"
林木校招求职,https://www.xiaohongshu.com/user/profile/64d49e30000000000101e738?channel_type=web_profile_page&xsec_token=ABYPgztoOKQK5sZA1JvO-UNRiB5RPqiMu245LBSQak6fY%3D&xsec_source=pc_note,03-24 北京,2025/03/24 19:01:16,2025/03/21 19:12:42,2025-04-03T02:24:36.744Z,67dd49aa000000000602b0bf,https://www.xiaohongshu.com/explore/67dd49aa000000000602b0bf?xsec_token=ABCt3Vcqn07uLoyM8w6dpL3QX3ESaeVSmQMVdWA1MC4fY=&xsec_source=pc_user,面试真的不能用“示弱性表达”，自降身价,‼️面试的时候是不是总感觉自己太弱，实际上是你在这些方面出了问题 1️⃣第一就是、声音小，犹豫，不坚定，不干脆，拖音，非常非常不自信，这个一开口就非常减分 2️⃣回答自证过多。一方面叫自证自己的弱点，另一方面就是一被质疑就方寸大乱，觉得自己错了，是不是自己没想清楚，开始解释。 3️⃣把自己放在弱者的角色。比如问你实习为什么走，你的回答体现出所有的问题包括成长你的思考点都是外界环境，而不是自己，所以你并不会从改变自己的角度去思考、归因，你要理解清楚，你是自己的第一责任人 面试其实是一场双向选择，只要我们做好充分准备，展现出自己的自信和实力，就一定能让面试官刮目相看！💕 祝大家都能拥有心仪的offer～🌟,#面试|#找工作|#校招|#求职|#互联网大厂|#春招|#春招坦白局|#春招offer马上来|#为春招人撑伞,196,159,26,video,http://sns-webpic-qc.xhscdn.com/202504031024/40076815abcd385121a4b2f1074abd92/spectrum/1040g0k031f9p37mplu005p6kjoo0bppo9v63q50!nd_dft_wlteh_webp_3,https://sns-video-bd.xhscdn.com/spectrum/1040g35831f9op1936q105p6kjoo0bppoj6j7be8,,"林木校招求职: 校招礼包:offer (03-21北京, 点赞:赞)|  ↳林木校招求职: ④💌我666令页 (03-21北京, 点赞:赞)||仝蒯: offer (昨天 09:42四川, 点赞:1)|  ↳林木校招求职: ④💌已回 (昨天 11:19北京, 点赞:赞)||小红薯61957103: offer (03-24北京, 点赞:赞)|  ↳林木校招求职: ④📭已回 (5 天前北京, 点赞:赞)||贡13.6: offer (7 天前德国, 点赞:赞)|  ↳林木校招求职: 招呼🈵了④戳我呀 (7 天前北京, 点赞:赞)||uenglin: offer (03-25四川, 点赞:赞)|  ↳林木校招求职: ④💌已回 (03-25北京, 点赞:赞)||一只小南: offer (03-24北京, 点赞:赞)|  ↳林木校招求职: ④💌已回 (03-24北京, 点赞:赞)||我是韦同学: Offer (03-24北京, 点赞:赞)|  ↳林木校招求职: ④📭已回 (5 天前北京, 点赞:赞)||咦xixi: offer (03-24北京, 点赞:赞)|  ↳林木校招求职: ④💌已回 (5 天前北京, 点赞:赞)||我爱睡觉: offer (03-25上海, 点赞:赞)|  ↳林木校招求职: ④💌已回 (03-25北京, 点赞:赞)||樱桃大宝贝: 但声音本身很细的我即使在逻辑的表达也不会给别人留下好印象， 所以我认了， 面试本身就是主观的感受占了大部分 (03-26英国, 点赞:赞)"
林木校招求职,https://www.xiaohongshu.com/user/profile/64d49e30000000000101e738?channel_type=web_profile_page&xsec_token=ABYPgztoOKQK5sZA1JvO-UNRiB5RPqiMu245LBSQak6fY%3D&xsec_source=pc_note,03-25 北京,2025/03/25 19:04:04,2025/03/25 19:04:04,2025-04-03T02:24:40.311Z,67e28da4000000000d015aee,https://www.xiaohongshu.com/explore/67e28da4000000000d015aee?xsec_token=ABBOXUnGE12pjb9novlt9jK4LT0JuxRsm0Z9c3as1SIIM=&xsec_source=pc_user,给大家科普下，大厂校招真实难度（主观版,关于大厂的校招难度你都了解吗？ t0：字节/腾讯/阿里，主流方式是暑期转正，并非直接招聘 t0.5：小红书 t1：快手/美团/pdd产培/阿里非核心 t2：百度/京东/pdd运营/携程,#林木求职|#找工作|#校招|#求职|#互联网大厂|#春招|#春招坦白局|#春招offer马上来|#为春招人撑伞,232,136,28,video,http://sns-webpic-qc.xhscdn.com/202504031024/f79c6893494af0b6df70ec8161bda8b1/spectrum/1040g34o31fetqcs1n60g5p6kjoo0bppocokqkjo!nd_dft_wlteh_webp_3,https://sns-video-bd.xhscdn.com/spectrum/1040g2f031fetmai45s005p6kjoo0bppo2biabtg,,"林木校招求职: 校招礼包:offer (03-25北京, 点赞:赞)|  ↳林木校招求职: ④我666令页 (03-25北京, 点赞:赞)||torres: 小红书 offer 点击就送啊，我知道两个双非的都进了 (03-26浙江, 点赞:2)|  ↳July Notes: 抛开职位谈没意义，有的岗位大专都能进 (03-26安徽, 点赞:10)||打哈欠: 小米呢 (03-26美国, 点赞:赞)|  ↳勉: 薪资垫底 (03-26北京, 点赞:赞)||这个世界太乱: 小红书虽然产品很棒，但真算不上大厂，当然也不妨碍面试难度高 (5 天前广东, 点赞:1)||London流浪小狗: 网易呢 (03-25广东, 点赞:1)|  ↳我勒个卡卡: 薪资待遇t1.5-t2，不怎么卷 (03-26浙江, 点赞:赞)||Poker.: 说的太中肯了 (7 天前辽宁, 点赞:赞)||inspIrene: offer (03-26北京, 点赞:赞)|  ↳林木校招求职: ④💌已回 (7 天前北京, 点赞:赞)||小红薯61957103: offer (03-25北京, 点赞:赞)|  ↳林木校招求职: ④💌已回 (5 天前北京, 点赞:赞)||jd: 张雪峰:别轻易入坑互联网，新出的现象级app这两年没有 (03-26北京, 点赞:1)||和你有关系么你说: offer (7 天前北京, 点赞:赞)|  ↳林木校招求职: 招呼🈵了④戳我呀 (7 天前北京, 点赞:赞)"
